Student_Id,School,Rank,Rating
student_37907,02M300,6,0.14285714285714285
student_37907,02M411,7,0.125
student_37907,06M540,8,0.1111111111111111
student_37907,11X290,9,0.1
student_37907,03M541,10,0.09090909090909091
student_34632,02M580,0,1.0
student_34632,02M412,1,0.5
student_34632,05M670,2,0.3333333333333333
student_34632,02M408,3,0.25
student_34632,02M615,4,0.2
student_34632,02M418,5,0.16666666666666666
student_34632,05M362,6,0.14285714285714285
student_34632,02M411,7,0.125
student_28245,13K670,0,1.0
student_28245,04M555,1,0.5
student_28245,04M495,2,0.3333333333333333
student_28245,02M392,3,0.25
student_28245,02M543,4,0.2
student_28245,03M403,5,0.16666666666666666
student_28245,03M494,6,0.14285714285714285
student_28245,02M288,7,0.125
student_28245,24Q299,8,0.1111111111111111
student_28245,02M605,9,0.1
student_28245,02M413,10,0.09090909090909091
student_28245,02M408,11,0.08333333333333333
student_43011,03M417,0,1.0
student_43011,02M374,1,0.5
student_43011,02M489,2,0.3333333333333333
student_43011,04M555,3,0.25
student_43011,03M541,4,0.2
student_43011,06M540,5,0.16666666666666666
student_43011,02M400,6,0.14285714285714285
student_43011,02M418,7,0.125
student_43011,02M439,8,0.1111111111111111
student_19854,03M479,0,1.0
student_19854,02M400,1,0.5
student_19854,02M411,2,0.3333333333333333
student_19854,03M402,3,0.25
student_19854,02M507,4,0.2
student_19854,03M417,5,0.16666666666666666
student_19854,01M696,6,0.14285714285714285
student_19854,01M539,7,0.125
student_45091,13K412,0,1.0
student_45091,06M462,1,0.5
student_45091,02M439,2,0.3333333333333333
student_45091,02M414,3,0.25
student_45091,02M260,4,0.2
student_67087,02M418,0,1.0
student_67087,03M541,1,0.5
student_67087,01M450,2,0.3333333333333333
student_67087,02M580,3,0.25
student_67087,05M499,4,0.2
student_67087,02M376,5,0.16666666666666666
student_67087,03M479,6,0.14285714285714285
student_67087,02M531,7,0.125
student_67087,02M260,8,0.1111111111111111
student_69389,02M600,0,1.0
student_69389,03M417,1,0.5
student_69389,02M260,2,0.3333333333333333
student_69389,30Q501,3,0.25
student_69389,10X440,4,0.2
student_69389,02M534,5,0.16666666666666666
student_69389,02M507,6,0.14285714285714285
student_69389,02M407,7,0.125
student_69389,02M418,8,0.1111111111111111
student_19099,03M479,0,1.0
student_19099,02M374,1,0.5
student_19099,28Q440,2,0.3333333333333333
student_19099,02M449,3,0.25
student_19099,02M534,4,0.2
student_19099,02M400,5,0.16666666666666666
student_19099,02M531,6,0.14285714285714285
student_19099,06M540,7,0.125
student_19099,05M362,8,0.1111111111111111
student_19099,03M291,9,0.1
student_19099,02M519,10,0.09090909090909091
student_67137,02M407,0,1.0
student_67137,04M555,1,0.5
student_67137,03M541,2,0.3333333333333333
student_67137,13K670,3,0.25
student_67137,03M479,4,0.2
student_67137,02M412,5,0.16666666666666666
student_67137,04M372,6,0.14285714285714285
student_67137,04M610,7,0.125
student_67137,02M303,8,0.1111111111111111
student_43521,02M288,0,1.0
student_43521,03M403,1,0.5
student_43521,02M439,2,0.3333333333333333
student_43521,02M630,3,0.25
student_43521,03M402,4,0.2
student_24918,03M479,0,1.0
student_24918,04M435,1,0.5
student_24918,01M696,2,0.3333333333333333
student_24918,01M539,3,0.25
student_24918,02M414,4,0.2
student_24918,03M541,5,0.16666666666666666
student_24918,05M362,6,0.14285714285714285
student_24918,05M499,7,0.125
student_24918,02M551,8,0.1111111111111111
student_24918,17K547,9,0.1
student_11063,02M542,0,1.0
student_11063,02M420,1,0.5
student_11063,02M412,2,0.3333333333333333
student_11063,02M507,3,0.25
student_11063,06M540,4,0.2
student_11063,03M541,5,0.16666666666666666
student_11063,02M418,6,0.14285714285714285
student_11063,03M417,7,0.125
student_11063,01M696,8,0.1111111111111111
student_11063,03M403,9,0.1
student_11063,02M411,10,0.09090909090909091
student_57108,03M541,0,1.0
student_57108,03M479,1,0.5
student_57108,02M416,2,0.3333333333333333
student_57108,02M376,3,0.25
student_57108,02M260,4,0.2
student_57108,04M555,5,0.16666666666666666
student_57108,01M539,6,0.14285714285714285
student_57108,02M412,7,0.125
student_57108,14K488,8,0.1111111111111111
student_57108,30Q501,9,0.1
student_57108,02M414,10,0.09090909090909091
student_31895,03M291,0,1.0
student_31895,04M495,1,0.5
student_31895,03M479,2,0.3333333333333333
student_31895,02M412,3,0.25
student_31895,05M157,4,0.2
student_31895,03M402,5,0.16666666666666666
student_31895,02M489,6,0.14285714285714285
student_31895,02M413,7,0.125
student_10840,03M415,0,1.0
student_10840,04M555,1,0.5
student_10840,04M610,2,0.3333333333333333
student_10840,03M479,3,0.25
student_10840,02M411,4,0.2
student_10840,02M393,5,0.16666666666666666
student_10840,03M307,6,0.14285714285714285
student_10840,02M529,7,0.125
student_10840,02M412,8,0.1111111111111111
student_10840,02M400,9,0.1
student_66055,02M418,0,1.0
student_66055,03M417,1,0.5
student_66055,03M479,2,0.3333333333333333
student_66055,02M580,3,0.25
student_66055,04M435,4,0.2
student_66055,05M362,5,0.16666666666666666
student_66055,04M555,6,0.14285714285714285
student_18072,03M291,0,1.0
student_18072,02M534,1,0.5
student_18072,01M696,2,0.3333333333333333
student_18072,02M376,3,0.25
student_18072,02M422,4,0.2
student_18072,02M489,5,0.16666666666666666
student_18072,02M418,6,0.14285714285714285
student_18072,02M416,7,0.125
student_18072,03M494,8,0.1111111111111111
student_18072,02M411,9,0.1
student_18072,29Q313,10,0.09090909090909091
student_33389,02M534,0,1.0
student_33389,03M291,1,0.5
student_33389,02M296,2,0.3333333333333333
student_33389,02M298,3,0.25
student_33389,21K348,4,0.2
student_33389,01M539,5,0.16666666666666666
student_33389,03M541,6,0.14285714285714285
student_33389,05M362,7,0.125
student_38266,02M529,0,1.0
student_38266,02M580,1,0.5
student_38266,03M291,2,0.3333333333333333
student_38266,01M539,3,0.25
student_38266,30Q501,4,0.2
student_38266,04M435,5,0.16666666666666666
student_38266,02M418,6,0.14285714285714285
student_38266,01M696,7,0.125
student_38266,03M541,8,0.1111111111111111
student_38266,02M414,9,0.1
student_12259,03M291,0,1.0
student_12259,02M298,1,0.5
student_12259,02M416,2,0.3333333333333333
student_12259,04M435,3,0.25
student_12259,02M418,4,0.2
student_12259,02M294,5,0.16666666666666666
student_12259,05M362,6,0.14285714285714285
student_12259,03M403,7,0.125
student_42615,02M630,0,1.0
student_42615,04M495,1,0.5
student_42615,05M362,2,0.3333333333333333
student_42615,03M479,3,0.25
student_42615,03M307,4,0.2
student_42615,02M414,5,0.16666666666666666
student_42615,02M534,6,0.14285714285714285
student_42615,02M439,7,0.125
student_42615,02M260,8,0.1111111111111111
student_59445,03M541,0,1.0
student_59445,02M260,1,0.5
student_59445,05M369,2,0.3333333333333333
student_59445,01M696,3,0.25
student_59445,02M534,4,0.2
student_59445,03M417,5,0.16666666666666666
student_59445,05M362,6,0.14285714285714285
student_59445,02M418,7,0.125
student_59445,02M439,8,0.1111111111111111
student_59445,03M402,9,0.1
student_40611,01M292,0,1.0
student_40611,03M541,1,0.5
student_40611,02M376,2,0.3333333333333333
student_40611,02M418,3,0.25
student_40611,05M362,4,0.2
student_40611,03M291,5,0.16666666666666666
student_40611,04M435,6,0.14285714285714285
student_40611,02M260,7,0.125
student_26708,04M435,0,1.0
student_26708,03M479,1,0.5
student_26708,02M412,2,0.3333333333333333
student_26708,03M291,3,0.25
student_26708,02M605,4,0.2
student_26708,02M411,5,0.16666666666666666
student_26708,02M376,6,0.14285714285714285
student_26708,05M362,7,0.125
student_26708,02M546,8,0.1111111111111111
student_26708,04M555,9,0.1
student_15793,02M416,0,1.0
student_15793,03M492,1,0.5
student_15793,02M260,2,0.3333333333333333
student_15793,11X542,3,0.25
student_15793,03M291,4,0.2
student_15793,05M362,5,0.16666666666666666
student_15793,01M539,6,0.14285714285714285
student_15793,02M425,7,0.125
student_15793,03M479,8,0.1111111111111111
student_15793,02M418,9,0.1
student_3599,05M362,0,1.0
student_3599,01M450,1,0.5
student_3599,06M540,2,0.3333333333333333
student_3599,02M260,3,0.25
student_3599,03M479,4,0.2
student_3599,02M414,5,0.16666666666666666
student_3599,03M291,6,0.14285714285714285
student_3599,01M539,7,0.125
student_3599,10X284,8,0.1111111111111111
student_62356,24Q299,0,1.0
student_62356,02M439,1,0.5
student_62356,02M507,2,0.3333333333333333
student_62356,13K605,3,0.25
student_62356,02M294,4,0.2
student_62356,04M555,5,0.16666666666666666
student_62356,02M416,6,0.14285714285714285
student_62356,05M362,7,0.125
student_62356,02M412,8,0.1111111111111111
student_58548,02M408,0,1.0
student_58548,02M414,1,0.5
student_58548,03M479,2,0.3333333333333333
student_58548,03M417,3,0.25
student_58548,02M411,4,0.2
student_58548,06M211,5,0.16666666666666666
student_58548,02M393,6,0.14285714285714285
student_58548,05M304,7,0.125
student_58548,05M362,8,0.1111111111111111
student_58548,03M291,9,0.1
student_11402,01M539,0,1.0
student_11402,30Q501,1,0.5
student_11402,03M479,2,0.3333333333333333
student_11402,03M541,3,0.25
student_11402,02M459,4,0.2
student_11402,02M407,5,0.16666666666666666
student_11402,02M260,6,0.14285714285714285
student_11402,03M417,7,0.125
student_11402,02M412,8,0.1111111111111111
student_11402,24Q299,9,0.1
student_45907,30Q501,0,1.0
student_45907,24Q299,1,0.5
student_45907,05M362,2,0.3333333333333333
student_45907,01M696,3,0.25
student_45907,02M418,4,0.2
student_45907,02M422,5,0.16666666666666666
student_45907,01M292,6,0.14285714285714285
student_45907,02M408,7,0.125
student_30998,02M376,0,1.0
student_30998,02M534,1,0.5
student_30998,02M543,2,0.3333333333333333
student_30998,03M541,3,0.25
student_30998,24Q299,4,0.2
student_30998,03M291,5,0.16666666666666666
student_30998,04M435,6,0.14285714285714285
student_30998,03M479,7,0.125
student_30998,02M418,8,0.1111111111111111
student_30998,02M416,9,0.1
student_25255,06M540,0,1.0
student_25255,02M408,1,0.5
student_25255,03M307,2,0.3333333333333333
student_25255,02M630,3,0.25
student_25255,03M415,4,0.2
student_25255,04M555,5,0.16666666666666666
student_25255,02M416,6,0.14285714285714285
student_25255,03M479,7,0.125
student_60267,02M418,0,1.0
student_60267,04M555,1,0.5
student_60267,03M403,2,0.3333333333333333
student_60267,27Q323,3,0.25
student_60267,02M400,4,0.2
student_60267,02M412,5,0.16666666666666666
student_60267,03M541,6,0.14285714285714285
student_60267,01M696,7,0.125
student_60267,02M630,8,0.1111111111111111
student_40515,02M414,0,1.0
student_40515,02M260,1,0.5
student_40515,05M369,2,0.3333333333333333
student_40515,02M418,3,0.25
student_40515,02M411,4,0.2
student_40515,14K610,5,0.16666666666666666
student_40515,02M542,6,0.14285714285714285
student_40515,04M555,7,0.125
student_40515,04M610,8,0.1111111111111111
student_40515,03M417,9,0.1
student_40515,02M534,10,0.09090909090909091
student_23859,03M291,0,1.0
student_23859,02M411,1,0.5
student_23859,03M479,2,0.3333333333333333
student_23859,02M376,3,0.25
student_23859,02M413,4,0.2
student_23859,02M400,5,0.16666666666666666
student_23859,02M630,6,0.14285714285714285
student_23859,03M859,7,0.125
student_23859,02M416,8,0.1111111111111111
student_23859,04M495,9,0.1
student_33525,02M411,0,1.0
student_33525,02M519,1,0.5
student_33525,05M362,2,0.3333333333333333
student_33525,02M393,3,0.25
student_33525,02M400,4,0.2
student_33525,24Q299,5,0.16666666666666666
student_33525,02M507,6,0.14285714285714285
student_33525,03M541,7,0.125
student_33525,03M291,8,0.1111111111111111
student_43782,03M541,0,1.0
student_43782,03M479,1,0.5
student_43782,02M416,2,0.3333333333333333
student_43782,03M291,3,0.25
student_43782,04M495,4,0.2
student_43782,02M418,5,0.16666666666666666
student_43782,02M600,6,0.14285714285714285
student_43782,02M411,7,0.125
student_43782,04M435,8,0.1111111111111111
student_43782,02M439,9,0.1
student_43782,03M494,10,0.09090909090909091
student_21327,02M630,0,1.0
student_21327,02M412,1,0.5
student_21327,02M413,2,0.3333333333333333
student_21327,05M499,3,0.25
student_21327,03M291,4,0.2
student_47975,03M541,0,1.0
student_47975,04M555,1,0.5
student_47975,02M260,2,0.3333333333333333
student_47975,02M400,3,0.25
student_47975,02M376,4,0.2
student_47975,03M479,5,0.16666666666666666
student_47975,02M418,6,0.14285714285714285
student_47975,06M211,7,0.125
student_47975,04M495,8,0.1111111111111111
student_47975,03M291,9,0.1
student_66870,05M362,0,1.0
student_66870,02M260,1,0.5
student_66870,03M541,2,0.3333333333333333
student_66870,02M298,3,0.25
student_66870,04M435,4,0.2
student_66870,30Q501,5,0.16666666666666666
student_66870,02M411,6,0.14285714285714285
student_66870,02M296,7,0.125
student_66870,02M416,8,0.1111111111111111
student_66870,02M413,9,0.1
student_15051,02M376,0,1.0
student_15051,02M439,1,0.5
student_15051,27Q650,2,0.3333333333333333
student_15051,03M291,3,0.25
student_15051,03M541,4,0.2
student_15051,02M400,5,0.16666666666666666
student_15051,02M411,6,0.14285714285714285
student_15051,05M362,7,0.125
student_15051,02M507,8,0.1111111111111111
student_15051,02M416,9,0.1
student_68899,04M555,0,1.0
student_68899,02M392,1,0.5
student_68899,03M541,2,0.3333333333333333
student_68899,32K554,3,0.25
student_68899,03M479,4,0.2
student_68899,02M414,5,0.16666666666666666
student_68899,02M529,6,0.14285714285714285
student_68899,01M448,7,0.125
student_58012,02M439,0,1.0
student_58012,02M376,1,0.5
student_58012,04M555,2,0.3333333333333333
student_58012,11X270,3,0.25
student_58012,01M448,4,0.2
student_58012,02M139,5,0.16666666666666666
student_58012,03M541,6,0.14285714285714285
student_58012,05M362,7,0.125
student_58060,02M376,0,1.0
student_58060,03M859,1,0.5
student_58060,02M392,2,0.3333333333333333
student_58060,03M479,3,0.25
student_58060,02M411,4,0.2
student_58060,02M580,5,0.16666666666666666
student_58060,02M400,6,0.14285714285714285
student_58060,03M492,7,0.125
student_37972,02M600,0,1.0
student_37972,03M299,1,0.5
student_37972,03M541,2,0.3333333333333333
student_37972,02M412,3,0.25
student_37972,05M369,4,0.2
student_37972,04M680,5,0.16666666666666666
student_37972,02M260,6,0.14285714285714285
student_37972,04M435,7,0.125
student_37972,02M416,8,0.1111111111111111
student_37972,02M411,9,0.1
student_68395,04M680,0,1.0
student_68395,10X439,1,0.5
student_68395,03M492,2,0.3333333333333333
student_68395,03M417,3,0.25
student_68395,02M418,4,0.2
student_68395,02M519,5,0.16666666666666666
student_33780,02M298,0,1.0
student_33780,03M492,1,0.5
student_33780,02M376,2,0.3333333333333333
student_33780,02M418,3,0.25
student_33780,02M374,4,0.2
student_33780,03M860,5,0.16666666666666666
student_33780,03M479,6,0.14285714285714285
student_33780,02M411,7,0.125
student_59218,17K528,0,1.0
student_59218,02M260,1,0.5
student_59218,09X231,2,0.3333333333333333
student_59218,04M495,3,0.25
student_59218,04M555,4,0.2
student_59218,01M696,5,0.16666666666666666
student_59218,02M414,6,0.14285714285714285
student_59218,05M157,7,0.125
student_54560,02M308,0,1.0
student_54560,05M362,1,0.5
student_54560,02M400,2,0.3333333333333333
student_54560,02M414,3,0.25
student_54560,02M412,4,0.2
student_54560,30Q580,5,0.16666666666666666
student_54560,02M408,6,0.14285714285714285
student_54560,30Q501,7,0.125
student_54560,03M291,8,0.1111111111111111
student_54560,02M545,9,0.1
student_7614,02M615,0,1.0
student_7614,04M435,1,0.5
student_7614,03M479,2,0.3333333333333333
student_7614,02M260,3,0.25
student_7614,03M291,4,0.2
student_7614,02M507,5,0.16666666666666666
student_7614,02M416,6,0.14285714285714285
student_7614,05M362,7,0.125
student_3045,02M580,0,1.0
student_3045,03M291,1,0.5
student_3045,06M346,2,0.3333333333333333
student_3045,05M362,3,0.25
student_3045,04M555,4,0.2
student_3045,03M307,5,0.16666666666666666
student_3045,03M299,6,0.14285714285714285
student_3045,03M541,7,0.125
student_3045,02M416,8,0.1111111111111111
student_22347,03M541,0,1.0
student_22347,02M439,1,0.5
student_22347,02M412,2,0.3333333333333333
student_22347,02M400,3,0.25
student_22347,30Q580,4,0.2
student_22347,04M495,5,0.16666666666666666
student_22347,03M291,6,0.14285714285714285
student_4389,03M541,0,1.0
student_4389,02M294,1,0.5
student_4389,02M414,2,0.3333333333333333
student_4389,02M519,3,0.25
student_4389,03M291,4,0.2
student_4389,05M369,5,0.16666666666666666
student_4389,31R455,6,0.14285714285714285
student_4389,13K605,7,0.125
student_4389,02M412,8,0.1111111111111111
student_28882,02M412,0,1.0
student_28882,02M376,1,0.5
student_28882,02M531,2,0.3333333333333333
student_28882,02M260,3,0.25
student_28882,13K553,4,0.2
student_28882,11X249,5,0.16666666666666666
student_28882,02M288,6,0.14285714285714285
student_28882,03M479,7,0.125
student_28882,03M417,8,0.1111111111111111
student_28882,06M463,9,0.1
student_28882,03M541,10,0.09090909090909091
student_3624,02M411,0,1.0
student_3624,04M555,1,0.5
student_3624,02M542,2,0.3333333333333333
student_3624,02M288,3,0.25
student_3624,02M531,4,0.2
student_3624,03M479,5,0.16666666666666666
student_3624,03M541,6,0.14285714285714285
student_66678,02M288,0,1.0
student_66678,04M435,1,0.5
student_66678,05M362,2,0.3333333333333333
student_66678,04M555,3,0.25
student_66678,03M541,4,0.2
student_66678,02M411,5,0.16666666666666666
student_66678,02M630,6,0.14285714285714285
student_66678,03M417,7,0.125
student_66678,13K412,8,0.1111111111111111
student_66678,02M439,9,0.1
student_44419,04M435,0,1.0
student_44419,05M362,1,0.5
student_44419,03M479,2,0.3333333333333333
student_44419,02M414,3,0.25
student_44419,03M541,4,0.2
student_44419,02M534,5,0.16666666666666666
student_44419,25Q525,6,0.14285714285714285
student_44419,02M418,7,0.125
student_44419,02M260,8,0.1111111111111111
student_47327,02M411,0,1.0
student_47327,24Q299,1,0.5
student_47327,05M369,2,0.3333333333333333
student_47327,05M362,3,0.25
student_47327,02M376,4,0.2
student_47327,03M494,5,0.16666666666666666
student_47327,02M439,6,0.14285714285714285
student_47327,04M555,7,0.125
student_47327,02M419,8,0.1111111111111111
student_47327,03M541,9,0.1
student_47327,02M298,10,0.09090909090909091
student_65177,02M416,0,1.0
student_65177,02M376,1,0.5
student_65177,02M392,2,0.3333333333333333
student_65177,03M291,3,0.25
student_65177,04M495,4,0.2
student_65177,03M479,5,0.16666666666666666
student_65177,02M407,6,0.14285714285714285
student_65177,02M303,7,0.125
student_65177,05M157,8,0.1111111111111111
student_65177,02M260,9,0.1
student_7305,03M494,0,1.0
student_7305,04M495,1,0.5
student_7305,02M500,2,0.3333333333333333
student_7305,03M417,3,0.25
student_7305,02M529,4,0.2
student_7305,02M416,5,0.16666666666666666
student_7305,02M411,6,0.14285714285714285
student_7305,03M541,7,0.125
student_7305,02M407,8,0.1111111111111111
student_56138,02M412,0,1.0
student_56138,02M416,1,0.5
student_56138,02M376,2,0.3333333333333333
student_56138,03M479,3,0.25
student_56138,31R455,4,0.2
student_56138,02M411,5,0.16666666666666666
student_56138,04M495,6,0.14285714285714285
student_56138,03M417,7,0.125
student_49224,02M420,0,1.0
student_49224,02M412,1,0.5
student_49224,03M860,2,0.3333333333333333
student_49224,10X284,3,0.25
student_49224,03M541,4,0.2
student_49224,03M402,5,0.16666666666666666
student_49224,04M435,6,0.14285714285714285
student_49224,03M479,7,0.125
student_49224,02M418,8,0.1111111111111111
student_49224,02M416,9,0.1
student_49224,02M294,10,0.09090909090909091
student_54768,03M541,0,1.0
student_54768,02M260,1,0.5
student_54768,02M439,2,0.3333333333333333
student_54768,05M362,3,0.25
student_54768,02M418,4,0.2
student_54768,02M600,5,0.16666666666666666
student_54768,03M479,6,0.14285714285714285
student_54768,07X600,7,0.125
student_64032,02M260,0,1.0
student_64032,01M539,1,0.5
student_64032,02M418,2,0.3333333333333333
student_64032,02M411,3,0.25
student_64032,03M291,4,0.2
student_64032,05M362,5,0.16666666666666666
student_64032,02M416,6,0.14285714285714285
student_64032,03M541,7,0.125
student_64032,02M534,8,0.1111111111111111
student_64032,02M400,9,0.1
student_63964,05M362,0,1.0
student_63964,02M600,1,0.5
student_63964,02M411,2,0.3333333333333333
student_63964,04M435,3,0.25
student_63964,04M495,4,0.2
student_63964,01M539,5,0.16666666666666666
student_63964,02M439,6,0.14285714285714285
student_63964,02M260,7,0.125
student_63964,02M418,8,0.1111111111111111
student_63964,02M296,9,0.1
student_63964,03M479,10,0.09090909090909091
student_17096,02M411,0,1.0
student_17096,03M402,1,0.5
student_17096,03M479,2,0.3333333333333333
student_17096,03M541,3,0.25
student_17096,02M543,4,0.2
student_56932,03M479,0,1.0
student_56932,25Q525,1,0.5
student_56932,01M696,2,0.3333333333333333
student_56932,02M376,3,0.25
student_56932,01M539,4,0.2
student_56932,05M362,5,0.16666666666666666
student_56932,02M408,6,0.14285714285714285
student_56932,03M291,7,0.125
student_56932,02M393,8,0.1111111111111111
student_56932,02M418,9,0.1
student_56932,06M540,10,0.09090909090909091
student_67622,03M541,0,1.0
student_67622,01M696,1,0.5
student_67622,02M400,2,0.3333333333333333
student_67622,03M417,3,0.25
student_67622,24Q299,4,0.2
student_67622,06M540,5,0.16666666666666666
student_67622,02M418,6,0.14285714285714285
student_67622,02M376,7,0.125
student_67622,03M402,8,0.1111111111111111
student_67622,02M413,9,0.1
student_67622,02M411,10,0.09090909090909091
student_13054,02M630,0,1.0
student_13054,03M541,1,0.5
student_13054,03M415,2,0.3333333333333333
student_13054,02M308,3,0.25
student_13054,04M555,4,0.2
student_13054,04M435,5,0.16666666666666666
student_13054,02M412,6,0.14285714285714285
student_13054,02M400,7,0.125
student_46500,02M412,0,1.0
student_46500,02M400,1,0.5
student_46500,02M411,2,0.3333333333333333
student_46500,02M534,3,0.25
student_46500,02M308,4,0.2
student_46500,04M555,5,0.16666666666666666
student_46500,02M439,6,0.14285714285714285
student_48374,03M479,0,1.0
student_48374,03M417,1,0.5
student_48374,02M260,2,0.3333333333333333
student_48374,02M416,3,0.25
student_48374,02M414,4,0.2
student_48374,02M412,5,0.16666666666666666
student_48374,01M539,6,0.14285714285714285
student_48374,31R450,7,0.125
student_48374,02M288,8,0.1111111111111111
student_4750,02M298,0,1.0
student_4750,14K478,1,0.5
student_4750,03M417,2,0.3333333333333333
student_4750,03M479,3,0.25
student_4750,04M435,4,0.2
student_4750,05M362,5,0.16666666666666666
student_4750,02M418,6,0.14285714285714285
student_4750,03M541,7,0.125
student_4750,04M495,8,0.1111111111111111
student_4750,24Q299,9,0.1
student_70642,26Q430,0,1.0
student_70642,03M291,1,0.5
student_70642,06M462,2,0.3333333333333333
student_70642,02M416,3,0.25
student_70642,03M494,4,0.2
student_70642,05M362,5,0.16666666666666666
student_70642,02M412,6,0.14285714285714285
student_70642,24Q299,7,0.125
student_70642,06M540,8,0.1111111111111111
student_70642,03M417,9,0.1
student_70642,02M414,10,0.09090909090909091
student_70642,01M448,11,0.08333333333333333
student_63627,02M600,0,1.0
student_63627,02M414,1,0.5
student_63627,03M479,2,0.3333333333333333
student_63627,03M494,3,0.25
student_63627,02M439,4,0.2
student_63627,02M416,5,0.16666666666666666
student_20125,02M519,0,1.0
student_20125,02M416,1,0.5
student_20125,03M402,2,0.3333333333333333
student_20125,02M411,3,0.25
student_20125,02M615,4,0.2
student_20125,02M420,5,0.16666666666666666
student_20125,02M418,6,0.14285714285714285
student_20125,02M413,7,0.125
student_20125,04M435,8,0.1111111111111111
student_38284,02M630,0,1.0
student_38284,04M555,1,0.5
student_38284,02M407,2,0.3333333333333333
student_38284,02M439,3,0.25
student_38284,02M411,4,0.2
student_38284,02M546,5,0.16666666666666666
student_38284,02M135,6,0.14285714285714285
student_38284,01M696,7,0.125
student_15017,03M479,0,1.0
student_15017,02M534,1,0.5
student_15017,24Q299,2,0.3333333333333333
student_15017,02M412,3,0.25
student_15017,02M414,4,0.2
student_15017,03M291,5,0.16666666666666666
student_15017,02M282,6,0.14285714285714285
student_15017,04M495,7,0.125
student_15017,02M260,8,0.1111111111111111
student_16709,02M414,0,1.0
student_16709,05M362,1,0.5
student_16709,11X288,2,0.3333333333333333
student_16709,02M605,3,0.25
student_16709,02M545,4,0.2
student_16709,03M479,5,0.16666666666666666
student_16709,02M400,6,0.14285714285714285
student_16709,02M418,7,0.125
student_16709,02M439,8,0.1111111111111111
student_16709,02M416,9,0.1
student_16709,02M412,10,0.09090909090909091
student_16709,03M415,11,0.08333333333333333
student_14109,03M541,0,1.0
student_14109,02M420,1,0.5
student_14109,02M411,2,0.3333333333333333
student_14109,05M362,3,0.25
student_14109,30Q501,4,0.2
student_14109,02M412,5,0.16666666666666666
student_14109,02M600,6,0.14285714285714285
student_14109,02M416,7,0.125
student_14109,04M372,8,0.1111111111111111
student_14109,03M479,9,0.1
student_28201,02M047,0,1.0
student_28201,02M489,1,0.5
student_28201,02M414,2,0.3333333333333333
student_28201,03M417,3,0.25
student_28201,04M435,4,0.2
student_28201,02M376,5,0.16666666666666666
student_28201,19K502,6,0.14285714285714285
student_28201,04M495,7,0.125
student_4723,01M696,0,1.0
student_4723,02M546,1,0.5
student_4723,02M407,2,0.3333333333333333
student_4723,02M260,3,0.25
student_4723,02M439,4,0.2
student_4723,03M859,5,0.16666666666666666
student_4723,02M411,6,0.14285714285714285
student_4723,02M414,7,0.125
student_4723,06M462,8,0.1111111111111111
student_4723,24Q299,9,0.1
student_27279,02M414,0,1.0
student_27279,02M392,1,0.5
student_27279,02M400,2,0.3333333333333333
student_27279,04M435,3,0.25
student_27279,02M418,4,0.2
student_27279,02M416,5,0.16666666666666666
student_27279,02M546,6,0.14285714285714285
student_27279,06M348,7,0.125
student_27279,04M555,8,0.1111111111111111
student_27279,02M600,9,0.1
student_27279,03M402,10,0.09090909090909091
student_47183,03M402,0,1.0
student_47183,04M555,1,0.5
student_47183,02M418,2,0.3333333333333333
student_47183,02M298,3,0.25
student_47183,02M400,4,0.2
student_47183,01M696,5,0.16666666666666666
student_47183,14K071,6,0.14285714285714285
student_47183,03M541,7,0.125
student_47183,02M543,8,0.1111111111111111
student_31081,24Q299,0,1.0
student_31081,17K524,1,0.5
student_31081,02M546,2,0.3333333333333333
student_31081,04M435,3,0.25
student_31081,03M479,4,0.2
student_31081,02M412,5,0.16666666666666666
student_31081,02M439,6,0.14285714285714285
student_31081,02M305,7,0.125
student_31081,05M362,8,0.1111111111111111
student_22000,01M696,0,1.0
student_22000,02M416,1,0.5
student_22000,02M420,2,0.3333333333333333
student_22000,02M411,3,0.25
student_22000,03M417,4,0.2
student_22000,02M288,5,0.16666666666666666
student_22000,01M539,6,0.14285714285714285
student_22000,05M148,7,0.125
student_22000,05M362,8,0.1111111111111111
student_59438,02M418,0,1.0
student_59438,02M546,1,0.5
student_59438,02M414,2,0.3333333333333333
student_59438,03M860,3,0.25
student_59438,02M507,4,0.2
student_59438,05M362,5,0.16666666666666666
student_59438,01M448,6,0.14285714285714285
student_59438,04M435,7,0.125
student_59438,02M600,8,0.1111111111111111
student_59438,03M307,9,0.1
student_53637,02M418,0,1.0
student_53637,04M435,1,0.5
student_53637,03M479,2,0.3333333333333333
student_53637,02M489,3,0.25
student_53637,02M416,4,0.2
student_53637,02M407,5,0.16666666666666666
student_53637,02M413,6,0.14285714285714285
student_53637,03M541,7,0.125
student_34456,02M416,0,1.0
student_34456,02M260,1,0.5
student_34456,04M495,2,0.3333333333333333
student_34456,01M448,3,0.25
student_34456,05M362,4,0.2
student_34456,24Q299,5,0.16666666666666666
student_34456,24Q610,6,0.14285714285714285
student_34456,02M534,7,0.125
student_56231,02M416,0,1.0
student_56231,03M494,1,0.5
student_56231,02M546,2,0.3333333333333333
student_56231,03M541,3,0.25
student_56231,03M402,4,0.2
student_56231,05M362,5,0.16666666666666666
student_56231,02M400,6,0.14285714285714285
student_56231,03M291,7,0.125
student_56231,02M439,8,0.1111111111111111
student_56231,04M435,9,0.1
student_28614,02M439,0,1.0
student_28614,03M417,1,0.5
student_28614,02M288,2,0.3333333333333333
student_28614,05M362,3,0.25
